panoid,lat,lon,year,month,img_path,angle,type,img_name,conf,bbox,LLM
YTRrtGUBmRPDGJCYKY1iBQ,-1.169025983356446,36.63471419377912,2021,10,y/t/,0,GSVI,YTRrtGUBmRPDGJCYKY1iBQ_0,"[0.3794000446796417, 0.36663001775741577]","[[243.4600067138672, 214.85877990722656, 367.5826110839844, 296.4684753417969], [243.41880798339844, 215.04547119140625, 389.7311096191406, 280.1199951171875]]",1.0
YTy6PymvlimyNX48Hg3Cqg,-1.328013696811049,36.89208957056415,2021,8,y/t/,270,GSVI,YTy6PymvlimyNX48Hg3Cqg_270,"[0.6550323367118835, 0.5728713274002075, 0.4056709408760071]","[[2.0273590087890625, 150.652587890625, 130.80511474609375, 206.31625366210938], [325.25634765625, 187.18482971191406, 399.7874450683594, 256.2200012207031], [327.3089599609375, 185.83018493652344, 399.8170471191406, 300.0]]",1.0
YX2cqF3CrJ06pvjPe-odug,-1.179936197895343,36.90926033203787,2021,9,y/x/,90,GSVI,YX2cqF3CrJ06pvjPe-odug_90,"[0.5583546161651611, 0.3639616370201111]","[[231.84974670410156, 196.50828552246094, 366.7822265625, 247.43655395507812], [128.5674591064453, 209.4914093017578, 183.57711791992188, 235.36111450195312]]",1.0
YXmykPsxnOzzX_HFRCPCHQ,-1.285391084890287,36.83535351001088,2018,2,y/x/,90,GSVI,YXmykPsxnOzzX_HFRCPCHQ_90,"[0.473772794008255, 0.43211206793785095, 0.3764708936214447, 0.37069326639175415, 0.3477313220500946, 0.26478293538093567]","[[149.80079650878906, 146.98085021972656, 398.9118957519531, 240.85765075683594], [0.0, 151.2365264892578, 177.27850341796875, 182.08895874023438], [255.9260711669922, 174.3024444580078, 399.9061584472656, 262.0184020996094], [55.4730224609375, 147.73257446289062, 400.0, 229.77236938476562], [214.4184112548828, 150.22901916503906, 400.0, 247.71177673339844], [256.39166259765625, 176.10366821289062, 399.37109375, 300.0]]",1.0
YbrcawYVGuEO2zTigsJ0HQ,-1.30421228691048,36.73205211001937,2018,1,y/B/,0,GSVI,YbrcawYVGuEO2zTigsJ0HQ_0,[0.8116098642349243],"[[219.84881591796875, 186.3351593017578, 398.767578125, 287.2402038574219]]",1.0
Yg8qGUX6d8nlqmkzWCWwlA,-1.205551919271886,36.89828111130938,2018,2,y/g/,270,GSVI,Yg8qGUX6d8nlqmkzWCWwlA_270,[0.7945126891136169],"[[209.27867126464844, 191.86805725097656, 400.0, 299.68841552734375]]",1.0
Yo0yZ2cNOz0xocMbHIyekQ,-1.247242692502608,36.68029918893932,2021,8,y/O/,90,GSVI,Yo0yZ2cNOz0xocMbHIyekQ_90,[0.574705958366394],"[[341.1643981933594, 220.15704345703125, 399.8057556152344, 300.0]]",1.0
YpdUcmJuLwUtLh7UUUCdvw,-1.280617353534618,36.74677827965318,2018,2,y/P/,180,GSVI,YpdUcmJuLwUtLh7UUUCdvw_180,"[0.37083932757377625, 0.3095766603946686]","[[255.61744689941406, 274.36065673828125, 397.1478271484375, 299.7965087890625], [186.41734313964844, 274.3360900878906, 398.72967529296875, 299.8312072753906]]",1.0
YqiS3lIu7B-Vf9sGzQ2GTw,-1.156412159511289,36.95100147713017,2021,12,y/Q/,180,GSVI,YqiS3lIu7B-Vf9sGzQ2GTw_180,[0.6665521264076233],"[[117.8719711303711, 205.29945373535156, 198.05860900878906, 240.2953338623047]]",1.0
Yta-kq1_sbbf7KWn0wwGAQ,-1.288591878139668,36.94931828578571,2021,7,y/t/,90,GSVI,Yta-kq1_sbbf7KWn0wwGAQ_90,[0.3551124334335327],"[[0.0, 202.4490203857422, 186.5554962158203, 278.6367492675781]]",1.0
YtuEFqM2jttwYXZG37gn-Q,-1.206884223555767,36.91915999621667,2018,2,y/t/,0,GSVI,YtuEFqM2jttwYXZG37gn-Q_0,[0.5377712845802307],"[[18.96038055419922, 193.25332641601562, 396.10931396484375, 300.0]]",1.0
YxiFwLIFhbN3k0x29-4m8w,-1.278833140419859,36.95019994274853,2018,2,y/x/,0,GSVI,YxiFwLIFhbN3k0x29-4m8w_0,[0.8674421310424805],"[[4.6582794189453125, 175.10775756835938, 146.89247131347656, 247.6116485595703]]",1.0
YxiFwLIFhbN3k0x29-4m8w,-1.278833140419859,36.95019994274853,2018,2,y/x/,270,GSVI,YxiFwLIFhbN3k0x29-4m8w_270,[0.6909789443016052],"[[306.9798889160156, 179.9991912841797, 398.7834167480469, 224.36019897460938]]",1.0
Z0hWJSJxgbeSPCO_XjAnDg,-1.253849377381023,36.88931723628554,2021,8,Z/0/,90,GSVI,Z0hWJSJxgbeSPCO_XjAnDg_90,[0.4116828441619873],"[[193.67263793945312, 158.941650390625, 322.7707214355469, 225.0218963623047]]",1.0
Z3ZeVfB2akM5LISrl8ycYQ,-1.305528393407311,36.91478386461591,2018,2,Z/3/,0,GSVI,Z3ZeVfB2akM5LISrl8ycYQ_0,"[0.3930377960205078, 0.31694841384887695, 0.2646503746509552]","[[159.4102783203125, 207.0928955078125, 243.12889099121094, 238.26617431640625], [263.7031555175781, 231.18104553222656, 359.8953552246094, 256.9171142578125], [195.63575744628906, 229.0790557861328, 360.551025390625, 257.79791259765625]]",1.0
ZFfqG4o_2x0APw30hZ8J_w,-1.302083907000939,36.75882507442359,2021,8,Z/f/,90,GSVI,ZFfqG4o_2x0APw30hZ8J_w_90,[0.5893312096595764],"[[0.7393074035644531, 165.88211059570312, 138.93771362304688, 237.58987426757812]]",1.0
ZGS8kNgiaEzuoLjCSP4_8g,-1.160205732632615,36.8206318961487,2021,11,Z/g/,90,GSVI,ZGS8kNgiaEzuoLjCSP4_8g_90,"[0.3234008848667145, 0.29118672013282776, 0.2544247508049011]","[[87.03620910644531, 171.1082000732422, 193.33168029785156, 234.03903198242188], [84.69245910644531, 174.55604553222656, 154.9070587158203, 208.17840576171875], [84.87693786621094, 173.4111328125, 183.71585083007812, 210.20556640625]]",1.0
ZPIXD6B8rvV8aW8uLzk4Kw,-1.217429989890506,36.92415788773498,2021,9,Z/P/,90,GSVI,ZPIXD6B8rvV8aW8uLzk4Kw_90,[0.6958778500556946],"[[67.67498016357422, 166.800537109375, 317.4734191894531, 231.7583465576172]]",1.0
ZQNK1-LulPM5BbMtrID80Q,-1.226744371612654,36.83844150896424,2018,1,Z/Q/,0,GSVI,ZQNK1-LulPM5BbMtrID80Q_0,"[0.7919862270355225, 0.6093248128890991, 0.3526189923286438]","[[1.6368865966796875, 195.50033569335938, 185.0548858642578, 297.4359130859375], [294.3759765625, 177.0562286376953, 399.7782897949219, 225.72772216796875], [0.0, 191.59078979492188, 181.9072723388672, 271.05133056640625]]",1.0
ZRC8QJNifklQbHfMwtgdsQ,-1.300090386754089,36.75184443530857,2018,1,Z/r/,0,GSVI,ZRC8QJNifklQbHfMwtgdsQ_0,[0.8287359476089478],"[[180.59837341308594, 196.74700927734375, 400.0, 299.55584716796875]]",1.0
ZRC8QJNifklQbHfMwtgdsQ,-1.300090386754089,36.75184443530857,2018,1,Z/r/,270,GSVI,ZRC8QJNifklQbHfMwtgdsQ_270,"[0.7711415886878967, 0.27897873520851135]","[[102.59647369384766, 179.60968017578125, 218.22898864746094, 263.03045654296875], [102.34414672851562, 180.6440887451172, 176.6067352294922, 231.62771606445312]]",1.0
ZRhya_zJaFh7hPzh48ZeMA,-1.290648414125828,36.84162529501513,2021,8,Z/r/,180,GSVI,ZRhya_zJaFh7hPzh48ZeMA_180,[0.3696621358394623],"[[0.0, 253.46575927734375, 152.06378173828125, 299.9969177246094]]",1.0
ZTB_wDZrVD3ed6ez5Fsyiw,-1.262645859017872,36.88698231164253,2018,2,Z/t/,180,GSVI,ZTB_wDZrVD3ed6ez5Fsyiw_180,[0.7805988788604736],"[[200.93264770507812, 210.08828735351562, 398.50128173828125, 300.0]]",1.0
ZTB_wDZrVD3ed6ez5Fsyiw,-1.262645859017872,36.88698231164253,2018,2,Z/t/,270,GSVI,ZTB_wDZrVD3ed6ez5Fsyiw_270,[0.6534782648086548],"[[0.0, 236.178955078125, 195.8876953125, 298.79644775390625]]",1.0
ZWS_XV27QvEWWQ3y1MpIZw,-1.264362698076403,36.89450770708322,2018,2,Z/w/,180,GSVI,ZWS_XV27QvEWWQ3y1MpIZw_180,[0.7765630483627319],"[[0.10463714599609375, 188.21556091308594, 155.45001220703125, 300.0]]",1.0
ZWtzICUUGEtxwbgxZcINFg,-1.314138042767484,36.77338967493878,2018,1,Z/w/,180,GSVI,ZWtzICUUGEtxwbgxZcINFg_180,"[0.6267234683036804, 0.34459418058395386]","[[0.5608940124511719, 217.3021240234375, 127.02153778076172, 300.0], [4.528923034667969, 182.48611450195312, 353.0309143066406, 300.0]]",1.0
ZYjSmUy1fuC1AdyUChHbOw,-1.268144598627724,36.84398432370189,2021,9,Z/y/,90,GSVI,ZYjSmUy1fuC1AdyUChHbOw_90,[0.4461711347103119],"[[19.857559204101562, 229.48959350585938, 148.56443786621094, 268.906005859375]]",1.0
Z_2xE72X7SurZYdPrtiaYQ,-1.207143272626588,36.7793128970128,2018,2,Z/_/,0,GSVI,Z_2xE72X7SurZYdPrtiaYQ_0,[0.45043057203292847],"[[167.64266967773438, 172.30929565429688, 286.31231689453125, 228.93084716796875]]",1.0
ZaxLJNwddQdyDzBiSwPDqA,-1.285480174177624,36.88794842843775,2021,8,Z/a/,270,GSVI,ZaxLJNwddQdyDzBiSwPDqA_270,[0.5162038207054138],"[[0.0, 231.5880584716797, 169.65533447265625, 287.8129577636719]]",1.0
ZbOhBVhpqdzME4lHQBJXyg,-1.267088874945711,36.92598348059386,2018,2,Z/B/,0,GSVI,ZbOhBVhpqdzME4lHQBJXyg_0,[0.7961742877960205],"[[294.5873107910156, 222.9899139404297, 399.6573486328125, 299.6582336425781]]",1.0
ZduzSvHg4Skm2EujKNRoYQ,-1.249641220105348,36.90481632908085,2018,2,Z/d/,270,GSVI,ZduzSvHg4Skm2EujKNRoYQ_270,[0.7735924124717712],"[[96.54094696044922, 211.9945526123047, 235.2477264404297, 299.8402404785156]]",1.0
ZfG4uKXEUhHhHKZkpMBOSA,-1.294318038666728,36.8145431646775,2018,2,Z/f/,90,GSVI,ZfG4uKXEUhHhHKZkpMBOSA_90,"[0.40947309136390686, 0.25374695658683777]","[[117.69683837890625, 208.2932586669922, 399.23016357421875, 256.818359375], [185.31809997558594, 209.81143188476562, 400.0, 257.2420959472656]]",1.0
ZifMKW72Y0rG1rNnhlIgFw,-1.263824431949453,36.85489086245914,2022,3,Z/i/,0,GSVI,ZifMKW72Y0rG1rNnhlIgFw_0,[0.6869313716888428],"[[225.11965942382812, 193.1432647705078, 400.0, 300.0]]",1.0
ZifMKW72Y0rG1rNnhlIgFw,-1.263824431949453,36.85489086245914,2022,3,Z/i/,90,GSVI,ZifMKW72Y0rG1rNnhlIgFw_90,"[0.8069092631340027, 0.7166740298271179, 0.6153579950332642, 0.574164628982544]","[[145.82461547851562, 222.64956665039062, 400.0, 296.1874084472656], [48.42796325683594, 219.7528839111328, 397.1782531738281, 296.3887634277344], [265.79608154296875, 162.85995483398438, 399.7703857421875, 192.61428833007812], [0.8252239227294922, 238.82464599609375, 100.32901000976562, 292.2479553222656]]",1.0
Zn5qn0tRU0aZmNyKxCgEGQ,-1.399009627764238,36.76650428424778,2022,2,Z/N/,0,GSVI,Zn5qn0tRU0aZmNyKxCgEGQ_0,[0.25099632143974304],"[[156.68064880371094, 248.4434051513672, 348.6973876953125, 300.0]]",1.0
Zor_1H67MSqn_Sh3Iule8Q,-1.248366316881152,36.93465278522284,2021,9,Z/O/,90,GSVI,Zor_1H67MSqn_Sh3Iule8Q_90,"[0.6221444606781006, 0.45386260747909546]","[[5.5049896240234375, 188.72344970703125, 398.4952392578125, 300.0], [267.7738342285156, 158.96829223632812, 399.6025695800781, 291.0045471191406]]",1.0
Zv2vdzQQQ2EUmANfGq0tkw,-1.325744094308278,36.85312089516439,2018,1,Z/v/,90,GSVI,Zv2vdzQQQ2EUmANfGq0tkw_90,[0.5602633357048035],"[[6.37969970703125, 177.38304138183594, 398.9922180175781, 300.0]]",1.0
_-0iLPt1UwTWpIK9mR0trg,-1.28214631337076,36.83982651262329,2018,2,_/-/,90,GSVI,_-0iLPt1UwTWpIK9mR0trg_90,[0.7586026191711426],"[[0.0, 230.10394287109375, 319.989501953125, 300.0]]",1.0
_2Pd2aga1eS1NNdVzjuaqA,-1.264849463118371,36.87968727664965,2018,2,_/2/,90,GSVI,_2Pd2aga1eS1NNdVzjuaqA_90,[0.33375975489616394],"[[284.7059631347656, 252.79208374023438, 400.0, 299.99493408203125]]",1.0
_4V9qdPB2c9Uk5PXUt1ueQ,-1.247097148516124,36.90472878204648,2018,2,_/4/,0,GSVI,_4V9qdPB2c9Uk5PXUt1ueQ_0,"[0.5389057397842407, 0.28366947174072266]","[[242.20779418945312, 159.4604034423828, 399.5503234863281, 238.8469696044922], [184.66392517089844, 154.25794982910156, 397.9855041503906, 300.0]]",1.0
_7Jry4Dvvkzm3HQ-gTcjCw,-1.207426572799113,36.93052675854526,2021,9,_/7/,0,GSVI,_7Jry4Dvvkzm3HQ-gTcjCw_0,"[0.68254154920578, 0.3435177206993103, 0.26086920499801636]","[[3.1085205078125, 178.99203491210938, 239.1630859375, 299.91015625], [75.78580474853516, 182.17430114746094, 243.11166381835938, 299.2972412109375], [1.0803985595703125, 178.9129638671875, 152.16876220703125, 268.58551025390625]]",1.0
_8ZK84hy8ACLnppcs1haHQ,-1.315282648040831,36.79975174912815,2018,3,_/8/,0,GSVI,_8ZK84hy8ACLnppcs1haHQ_0,[0.6487232446670532],"[[0.0, 201.4939422607422, 188.58627319335938, 299.61834716796875]]",1.0
_H2Ir1_BzkLCqjqMv-g5RA,-1.320540765541863,36.89318363805213,2021,8,_/H/,90,GSVI,_H2Ir1_BzkLCqjqMv-g5RA_90,[0.3391822576522827],"[[208.65272521972656, 218.17550659179688, 400.0, 298.3931579589844]]",1.0
_H2Ir1_BzkLCqjqMv-g5RA,-1.320540765541863,36.89318363805213,2021,8,_/H/,180,GSVI,_H2Ir1_BzkLCqjqMv-g5RA_180,[0.6569631695747375],"[[1.0843467712402344, 237.4642791748047, 99.7512435913086, 300.0]]",1.0
_HIMljzpuJRYcS7IlHXOZA,-1.188173184616882,36.90590077136169,2018,2,_/H/,270,GSVI,_HIMljzpuJRYcS7IlHXOZA_270,[0.7550580501556396],"[[2.0711803436279297, 207.10792541503906, 132.52926635742188, 299.400390625]]",1.0
_JRW62lWwaj1zSe5-GOuiQ,-1.23249615778017,36.92367810427984,2021,9,_/j/,90,GSVI,_JRW62lWwaj1zSe5-GOuiQ_90,"[0.5139455795288086, 0.5106809735298157, 0.44066962599754333]","[[214.1234130859375, 234.12474060058594, 395.873779296875, 298.9735412597656], [1.127176284790039, 219.6178741455078, 101.66718292236328, 300.0], [215.3245849609375, 232.8455352783203, 335.3541564941406, 299.82672119140625]]",1.0
_KLVDuUjTJr7nSIMooEdDw,-1.289828259963496,36.84404320196357,2018,2,_/K/,180,GSVI,_KLVDuUjTJr7nSIMooEdDw_180,[0.6339461207389832],"[[54.98377227783203, 184.0716094970703, 185.13067626953125, 272.6553649902344]]",1.0
_NZXvs_JPoINe2VWBdqg7w,-1.268024280046524,36.74200345149661,2018,2,_/N/,90,GSVI,_NZXvs_JPoINe2VWBdqg7w_90,[0.31313371658325195],"[[6.2420654296875, 174.6137237548828, 400.0, 300.0]]",1.0
_O2bIMjDRArI4PFJcCtdLQ,-1.476444872431595,36.95655629952672,2022,3,_/O/,90,GSVI,_O2bIMjDRArI4PFJcCtdLQ_90,[0.6404571533203125],"[[2.3242568969726562, 215.4747314453125, 321.26068115234375, 299.4903869628906]]",1.0
_OiyQRrP5EOFmZvBlfQ72A,-1.208647996790378,36.93000879479493,2021,9,_/O/,90,GSVI,_OiyQRrP5EOFmZvBlfQ72A_90,[0.3394768238067627],"[[196.49169921875, 188.71798706054688, 338.7477111816406, 249.74581909179688]]",1.0
_RV_9T6xwHMUk21a8cZvVQ,-1.277390110211978,36.91749945303297,2018,2,_/r/,90,GSVI,_RV_9T6xwHMUk21a8cZvVQ_90,[0.47217828035354614],"[[281.0005798339844, 173.93572998046875, 400.0, 241.77516174316406]]",1.0
_UtdvI2FBpRYwN8Rp2J9Qw,-1.264513638219566,36.74954717413246,2018,2,_/U/,0,GSVI,_UtdvI2FBpRYwN8Rp2J9Qw_0,[0.26964306831359863],"[[275.89581298828125, 181.23306274414062, 399.51171875, 220.24948120117188]]",1.0
_Uy5ImXctjb2IbRZeXU1Gg,-1.263732583940134,36.84568676513744,2018,2,_/U/,180,GSVI,_Uy5ImXctjb2IbRZeXU1Gg_180,"[0.33372762799263, 0.30774855613708496]","[[74.05593872070312, 131.81617736816406, 191.41357421875, 204.65721130371094], [79.99263763427734, 155.86920166015625, 189.5020294189453, 204.32432556152344]]",1.0
_V_aaNzO0vku5y8wnvtMrQ,-1.31095211811035,36.88871182570741,2018,4,_/v/,0,GSVI,_V_aaNzO0vku5y8wnvtMrQ_0,"[0.6322128772735596, 0.29654964804649353]","[[41.9915771484375, 230.21705627441406, 165.3990020751953, 272.6930847167969], [0.0, 229.45411682128906, 284.1802062988281, 276.53167724609375]]",1.0
_WsWaCsO6pYv54Jxz3xAJQ,-1.258984220459799,36.92809963819042,2018,2,_/w/,0,GSVI,_WsWaCsO6pYv54Jxz3xAJQ_0,[0.5210844278335571],"[[149.2607879638672, 225.4998779296875, 262.70587158203125, 260.99310302734375]]",1.0
_Zkuq_aPZ-HUL4s3jKPnDA,-1.225173978408041,36.87449543064528,2018,2,_/Z/,270,GSVI,_Zkuq_aPZ-HUL4s3jKPnDA_270,[0.5179135799407959],"[[142.8270263671875, 157.76515197753906, 400.0, 299.9447326660156]]",1.0
_ZuGLlhXfIWcttoiImp3WQ,-1.304436284311502,36.90295845522146,2021,8,_/Z/,0,GSVI,_ZuGLlhXfIWcttoiImp3WQ_0,[0.3814673125743866],"[[58.84397506713867, 184.052734375, 163.71951293945312, 251.04502868652344]]",1.0
_a_qW1cdmQ71IOqVT489-w,-1.313715756592909,36.79564502164319,2018,1,_/a/,270,GSVI,_a_qW1cdmQ71IOqVT489-w_270,[0.34573328495025635],"[[92.94673919677734, 236.66270446777344, 243.44879150390625, 299.6900634765625]]",1.0
_e7aWa_dxhM7AgyIBEB-sA,-1.264347596519707,36.88192500983988,2018,2,_/e/,0,GSVI,_e7aWa_dxhM7AgyIBEB-sA_0,"[0.5139407515525818, 0.28677743673324585]","[[329.555419921875, 214.59735107421875, 399.6390380859375, 272.9100341796875], [328.16253662109375, 214.91648864746094, 377.308349609375, 273.0283203125]]",1.0
_e7aWa_dxhM7AgyIBEB-sA,-1.264347596519707,36.88192500983988,2018,2,_/e/,90,GSVI,_e7aWa_dxhM7AgyIBEB-sA_90,[0.7921280860900879],"[[1.75567626953125, 233.8367462158203, 212.90138244628906, 298.6396789550781]]",1.0
_heDXXeWHX1n8oGqmStVIA,-1.253821699785008,36.88448727185099,2018,2,_/H/,0,GSVI,_heDXXeWHX1n8oGqmStVIA_0,[0.778002917766571],"[[0.42385101318359375, 203.44207763671875, 283.60931396484375, 300.0]]",1.0
_i90eqh8lh8P2lfgl3acgQ,-1.232165565691889,36.92661032042083,2021,7,_/i/,180,GSVI,_i90eqh8lh8P2lfgl3acgQ_180,[0.7885037660598755],"[[62.07740783691406, 182.27244567871094, 147.96102905273438, 212.6066131591797]]",1.0
_ng1kc_sl3YGsOn8sZxg3g,-1.301236315200399,36.88915064013489,2018,4,_/N/,0,GSVI,_ng1kc_sl3YGsOn8sZxg3g_0,[0.7454286813735962],"[[172.15675354003906, 217.5690460205078, 399.65521240234375, 293.0622863769531]]",1.0
_qQDdioyhCUEi0gBqsDFcg,-1.316731349274114,36.91123306999143,2021,7,_/Q/,0,GSVI,_qQDdioyhCUEi0gBqsDFcg_0,"[0.8111342787742615, 0.4966997504234314]","[[0.0, 197.9198760986328, 282.6736145019531, 287.98504638671875], [0.0, 206.41184997558594, 210.21371459960938, 292.8209228515625]]",1.0
_qQDdioyhCUEi0gBqsDFcg,-1.316731349274114,36.91123306999143,2021,7,_/Q/,270,GSVI,_qQDdioyhCUEi0gBqsDFcg_270,[0.7912155389785767],"[[178.31436157226562, 176.68170166015625, 399.920654296875, 256.778076171875]]",1.0
_yezwn_-YYGKutBVgmJO7g,-1.251764581692565,36.88695284865585,2018,2,_/y/,90,GSVI,_yezwn_-YYGKutBVgmJO7g_90,[0.7289408445358276],"[[314.2366027832031, 216.60568237304688, 399.71923828125, 300.0]]",1.0
_yezwn_-YYGKutBVgmJO7g,-1.251764581692565,36.88695284865585,2018,2,_/y/,180,GSVI,_yezwn_-YYGKutBVgmJO7g_180,[0.8281334638595581],"[[2.3095703125, 190.0864715576172, 238.30429077148438, 299.5983581542969]]",1.0
a56JU8oTFppFujqS8e2EAg,-1.314431038949775,36.79613977364257,2018,3,a/5/,90,GSVI,a56JU8oTFppFujqS8e2EAg_90,[0.8246580958366394],"[[0.9439277648925781, 194.4237060546875, 235.5208740234375, 299.8910217285156]]",1.0
a8oFFD7h3UAShmTSqt1OJA,-1.282734337650105,36.89157412553094,2018,1,a/8/,0,GSVI,a8oFFD7h3UAShmTSqt1OJA_0,"[0.609030544757843, 0.4831894636154175]","[[3.9825820922851562, 216.1138153076172, 392.6264953613281, 300.0], [196.8927764892578, 211.79873657226562, 396.510009765625, 299.0310363769531]]",1.0
a8oFFD7h3UAShmTSqt1OJA,-1.282734337650105,36.89157412553094,2018,1,a/8/,90,GSVI,a8oFFD7h3UAShmTSqt1OJA_90,[0.3539837896823883],"[[1.6839027404785156, 177.35873413085938, 108.50582122802734, 249.31094360351562]]",1.0
a8oFFD7h3UAShmTSqt1OJA,-1.282734337650105,36.89157412553094,2018,1,a/8/,270,GSVI,a8oFFD7h3UAShmTSqt1OJA_270,[0.7780436873435974],"[[230.27000427246094, 211.60064697265625, 392.7272033691406, 299.3580322265625]]",1.0
a9Fd8yricTbQelrbAzyv3Q,-1.245300002540075,36.6812858664248,2021,8,a/9/,180,GSVI,a9Fd8yricTbQelrbAzyv3Q_180,[0.3911134600639343],"[[4.6196746826171875, 213.77001953125, 241.5227508544922, 299.9538879394531]]",1.0
aEcVptGfMRA58Fv8vrPjBQ,-1.313706915865647,36.91286881471677,2018,4,a/e/,0,GSVI,aEcVptGfMRA58Fv8vrPjBQ_0,"[0.4136936366558075, 0.4115177392959595, 0.2743138372898102]","[[3.7809181213378906, 202.72509765625, 101.71542358398438, 299.2266540527344], [4.635286331176758, 204.2095489501953, 100.31440734863281, 246.62216186523438], [25.431861877441406, 212.0446014404297, 400.0, 299.09185791015625]]",1.0
aFu74YzMHdU34q1HvVPSXg,-1.203263657740849,36.9177731228508,2021,9,a/f/,0,GSVI,aFu74YzMHdU34q1HvVPSXg_0,[0.2778334319591522],"[[213.69500732421875, 175.536376953125, 251.74295043945312, 218.7359619140625]]",1.0
aJIkRmIjZqO_cY42opPtpQ,-1.161782253693543,36.94462266030809,2021,12,a/j/,180,GSVI,aJIkRmIjZqO_cY42opPtpQ_180,[0.524528443813324],"[[205.37200927734375, 232.39837646484375, 398.09814453125, 297.51239013671875]]",1.0
aJRUwy9cDreJpMmAQYu1aQ,-1.178941116580412,36.75702830464224,2022,2,a/j/,180,GSVI,aJRUwy9cDreJpMmAQYu1aQ_180,[0.6447702646255493],"[[268.3150939941406, 176.8701171875, 371.71630859375, 214.0711212158203]]",1.0
aJdAamANJcB6Q8cDUvKaxg,-1.282571419561543,36.89193496205318,2018,1,a/j/,0,GSVI,aJdAamANJcB6Q8cDUvKaxg_0,"[0.695040225982666, 0.4753835201263428]","[[224.27149963378906, 162.2742462158203, 397.7407531738281, 295.60992431640625], [217.3497772216797, 158.1035614013672, 396.2920837402344, 258.9344787597656]]",1.0
aJdAamANJcB6Q8cDUvKaxg,-1.282571419561543,36.89193496205318,2018,1,a/j/,90,GSVI,aJdAamANJcB6Q8cDUvKaxg_90,"[0.63130122423172, 0.49003756046295166, 0.4181194305419922, 0.3712995648384094]","[[143.7278594970703, 160.62713623046875, 260.523681640625, 209.9273681640625], [145.2162628173828, 160.2527618408203, 226.50363159179688, 206.0772705078125], [140.5481719970703, 159.8241729736328, 392.8851318359375, 300.0], [1.3208246231079102, 155.23818969726562, 76.58110809326172, 186.1918182373047]]",1.0
aJdAamANJcB6Q8cDUvKaxg,-1.282571419561543,36.89193496205318,2018,1,a/j/,270,GSVI,aJdAamANJcB6Q8cDUvKaxg_270,"[0.5960938930511475, 0.40851280093193054]","[[157.87391662597656, 192.10604858398438, 351.364013671875, 299.7375793457031], [157.05775451660156, 168.41360473632812, 386.40521240234375, 300.0]]",1.0
aOJei2tp0X84kxAUnBmYSw,-1.255867713841252,36.8943875694214,2018,2,a/O/,270,GSVI,aOJei2tp0X84kxAUnBmYSw_270,[0.6879678964614868],"[[0.730290412902832, 171.92015075683594, 72.52743530273438, 205.79942321777344]]",1.0
aOSDYJE6HFz9yzaJUq4EcQ,-1.28598029713148,36.98862073705275,2018,2,a/O/,0,GSVI,aOSDYJE6HFz9yzaJUq4EcQ_0,[0.3232192397117615],"[[231.51634216308594, 203.95950317382812, 399.1026306152344, 299.9658203125]]",1.0
aRCCPTiWLwEIvZRfpl75qA,-1.255014166128055,36.87513214980326,2021,8,a/r/,270,GSVI,aRCCPTiWLwEIvZRfpl75qA_270,[0.6850460767745972],"[[65.21747589111328, 137.672119140625, 398.953125, 252.5084686279297]]",1.0
aTl4Rb-Mp7SNn8mYaYQRPQ,-1.30664926887822,36.77434289649896,2018,1,a/t/,0,GSVI,aTl4Rb-Mp7SNn8mYaYQRPQ_0,[0.7859361171722412],"[[286.37371826171875, 181.4104766845703, 400.0, 298.1960754394531]]",1.0
a_uOGKkDx-jfNkCSQAdNtQ,-1.213500945406292,36.97143825062768,2021,9,a/_/,90,GSVI,a_uOGKkDx-jfNkCSQAdNtQ_90,[0.37164416909217834],"[[339.10711669921875, 245.365478515625, 400.0, 299.6175842285156]]",1.0
abaxRgX69mkqGVpYz-Dk7g,-1.278449372034853,36.83215138436842,2018,2,a/B/,270,GSVI,abaxRgX69mkqGVpYz-Dk7g_270,[0.496187299489975],"[[42.07054138183594, 200.6785125732422, 166.3363037109375, 280.4526062011719]]",1.0
aceZOWAEoVX57pDSOlnang,-1.310101191834106,36.80199043127637,2018,3,a/C/,90,GSVI,aceZOWAEoVX57pDSOlnang_90,[0.6532133221626282],"[[300.75177001953125, 194.08706665039062, 386.24493408203125, 235.5010986328125]]",1.0
agBRwEaScsaz4nFG55UQ1Q,-1.263920651732961,36.8446188432991,2018,2,a/g/,180,GSVI,agBRwEaScsaz4nFG55UQ1Q_180,[0.43164873123168945],"[[250.731201171875, 130.66757202148438, 357.1481018066406, 193.19949340820312]]",1.0
akUzXwa9xI0-bNzIpsxuEw,-1.323659692617609,36.89490586683608,2018,4,a/K/,90,GSVI,akUzXwa9xI0-bNzIpsxuEw_90,[0.603268027305603],"[[82.44747161865234, 232.37974548339844, 195.00827026367188, 299.4474182128906]]",1.0
al7xV7LBhDBo5aFQAj5esQ,-1.282883489789637,36.72528864066409,2018,3,a/L/,180,GSVI,al7xV7LBhDBo5aFQAj5esQ_180,[0.6859071254730225],"[[219.37789916992188, 159.53497314453125, 399.9617614746094, 271.1238098144531]]",1.0
apvk4mbML79phV69kNrL7w,-1.224868466101846,36.97079457983391,2022,2,a/P/,270,GSVI,apvk4mbML79phV69kNrL7w_270,[0.4915074110031128],"[[0.0, 153.21060180664062, 170.86752319335938, 210.8509063720703]]",1.0
